"name","title","original_link","year","month","day"
네이버,SK㈜ C&C 화재 여파…네이버 스마트스토어 등도 일부 먹통,http://www.newstomato.com/ReadNews.aspx?no=1153140&inflow=N,2022,10,15
네이버,"[단독] 네이버, 북미서 프리미엄 웹소설 서비스 개시",https://www.theguru.co.kr/news/article.html?no=43534,2022,10,14
네이버,[ESG 동향] 네이버·SK케미칼·KT·소진공 등 소상공인 ESG 역량 강화 나섰다...,http://www.greened.kr/news/articleView.html?idxno=298176,2022,10,14
네이버,"[Invest]적자 기업에 2조원을?…네이버의 포쉬마크 인수, 시장은 '악재'로 봤...",http://www.investchosun.com/site/data/html_dir/2022/10/13/2022101380158.html,2022,10,14
네이버,"네이버, 장중 52주 신저가 기록…3분기 실적 부진 예측 나와",http://www.pinpointnews.co.kr/news/articleView.html?idxno=148348,2022,10,14
네이버,루키 혁신기업서 공룡으로...네이버 '사법 리스크' 최대 위기,https://www.asiatoday.co.kr/view.php?key=20221013010006164,2022,10,14
네이버,"라인-네이버, 국제전산언어학술대회 '콜링 2022' 후원",https://n.news.naver.com/mnews/article/092/0002270656?sid=105,2022,10,13
네이버,"[특징주] 네이버, 2%대 하락 마감…장중 또 바닥 뚫었다",https://n.news.naver.com/mnews/article/629/0000178017?sid=101,2022,10,13
네이버,"네이버, SK케미칼과 친환경 플라스틱 생태계 만든다",http://www.koit.co.kr/news/articleView.html?idxno=104317,2022,10,13
네이버,"리셀 힘 싣는 네이버, 이재후 전 번개장터 대표 영입",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202210111627113840108030&lcode=00&page=1&svccode=00,2022,10,12
네이버,군포시-네이버 '고독사 예방' AI안부전화 운영,https://www.fnnews.com/news/202210110854002377,2022,10,11
네이버,"[레버리지&커버리지 분석]'포쉬마크 인수' 네이버, 약화된 현금창출력",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202210051110206560107619&lcode=00&page=1&svccode=00,2022,10,7
네이버,"네이버 최수연 ""포쉬마크, 독보적 사업모델…비전·가치도 공유""",https://www.mk.co.kr/news/it/view/2022/10/873580/,2022,10,4
네이버,"네이버-라인 넥스트, 엔터테인먼트 NFT서비스 ‘나우드롭스’ 정식 출시",https://wowtale.net/2022/09/21/46179/#respond,2022,9,21
네이버,"""배달한다고? 돈 많아요?"" 땡겨요·네이버가 배달에 뛰어드는 이유 [챌린저스]",https://www.mk.co.kr/news/business/view/2022/09/832431/,2022,9,21
네이버,"5일 오전 네이버 뉴스와 쇼핑 등 접속오류 원인은?",https://www.fnnews.com/news/202209051706007223,2022,9,5
네이버,"요리연구가 노고은, 네이버 NOW '요알못은 볼지어다' 대단원 마무리",https://www.fnnews.com/news/202208311610551026,2022,8,31
네이버,"최수연 대표, '팀네이버+프로젝트 꽃'으로 글로벌 간다",https://www.fnnews.com/news/202208311458038327,2022,8,31
네이버,"네이버-인천재능대, 초대규모 AI 인재 양성 맞손",https://www.fntimes.com/html/view.php?ud=202208310934478281645ffc9771_18,2022,8,31
네이버,"네이버, 음악 '이용자별 정산' 방식 확산...음원 유통 91% 도입",https://www.etnews.com/20220823000004,2022,8,23
네이버,"네이버·카카오, 관심사 기반 신사업 키운다",http://news.bizwatch.co.kr/article/industry/2022/08/17/0028,2022,8,17
네이버,"[속보]檢, ‘부동산 갑질 의혹’ 네이버 압수수색",https://www.fnnews.com/news/202208121658015117,2022,8,12
네이버,"네이버, 1000만명 넘어선 '리뷰어'로 지역 콘텐츠 발굴",http://news.bizwatch.co.kr/article/industry/2022/08/10/0017,2022,8,10
네이버,"[공시]네이버, 2분기 영업익 3362억원… 작년 동기比 0.2% 증가",https://www.fnnews.com/news/202208050847375062,2022,8,5
네이버,"네이버 노조 ""그림자 노동 외면 안돼, 파업도 고려""",https://www.mk.co.kr/news/it/view/2022/07/658048/,2022,7,26
네이버,"네이버 클로바 스튜디오, 스타트업 생태계 확장 돕는다",http://it.chosun.com/site/data/html_dir/2022/07/19/2022071901514.html,2022,7,19
네이버,"경기도일자리재단-네이버클라우드, '클라우드 인재양성' 협약",https://www.fnnews.com/news/202207181354386133,2022,7,18
네이버,"라인 넥스트, 네이버 생태계 타고 '링크' 사용처 확대",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202207131632161520102911&lcode=00&page=1&svccode=00,2022,7,18
네이버,"네이버, ‘프로야구 40주년’ 특집 페이지 오픈…KBO 레전드 40인 스토리 연재",https://www.fntimes.com/html/view.php?ud=202207151516317406645ffc9771_18,2022,7,15
네이버,네이버·카카오 2분기 실적 성장세 둔화…하반기 반등 기대해도 될까,https://www.mk.co.kr/news/stock/view/2022/07/624369/,2022,7,15
네이버,"[단독]""10% 적립""...네이버 과장광고 의혹, 공정위 현장조사",https://news.mt.co.kr/mtview.php?no=2022071213335293944&type=2&sec=politics&pDepth2=,2022,7,12
네이버,"""진짜 바닥이 어디야""…네이버, 이틀 연속 3%대 급락",https://www.mk.co.kr/news/stock/view/2022/07/612630/,2022,7,12
네이버,커지는 네이버 유료회원수 거품 논란,https://www.mk.co.kr/news/business/view/2022/07/609850/,2022,7,11
네이버,"네이버 열린연단, MZ세대 위한 인문학 플레이리스트 ‘인플리’ 공개",https://www.fntimes.com/html/view.php?ud=202207111417096418645ffc9771_18,2022,7,11
네이버,"네이버·카카오, 웹 3.0 '이용자 보상 체계' 마련 분주",https://www.etnews.com/20220711000179,2022,7,11
네이버,"네이버클라우드, 해진공과 해운업계 디지털 전환 가속화",https://www.fnnews.com/news/202207111105563724,2022,7,11
네이버,"네이버 에어서치, '내돈내산' 리뷰 모아 소비자 '손품'던다",http://www.etoday.co.kr/news/view/2152283,2022,7,11
네이버,"[위기의빅테크]② '광고장사' 네이버-카카오 비대면 특수, 지속성 있나",http://it.chosun.com/site/data/html_dir/2022/06/20/2022062002323.html,2022,6,21
네이버,[위기의 빅테크] ① 미래 비전 못찾고 인건비에 허리 휘는 네이버·카카오,http://it.chosun.com/site/data/html_dir/2022/06/19/2022061900950.html,2022,6,20
네이버,"공정위, OECD 경쟁위원회 참석…구글·네이버 제재 소개",https://www.fnnews.com/news/202206201530184049,2022,6,20
네이버,"쿠팡에 추월당한 네이버 커머스, 반격 카드는",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202206151525431720105469&lcode=00&page=1&svccode=00,2022,6,20
네이버,"네이버 카페, 랭킹 정보 노출 오류…올해 들어 3번째",http://www.etoday.co.kr/news/view/2144677,2022,6,17
네이버,"네이버, 블로그·지식iN으로 AI 학습시켜 선물 추천",http://news.bizwatch.co.kr/article/industry/2022/06/17/0026,2022,6,17
네이버,"네이버, AI 기술 적용해 선물 추천해준다",http://it.chosun.com/site/data/html_dir/2022/06/17/2022061701630.html,2022,6,17
네이버,"네이버, 도쿄·춘천에 ‘워케이션’ 도입",http://it.chosun.com/site/data/html_dir/2022/06/17/2022061700924.html,2022,6,17
네이버,"[유통가 NFT 활용법]이마트, 네이버와 'NFT 생태계' 뛰어든다",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202206091134360600101756&lcode=00&page=1&svccode=00,2022,6,10
네이버,"“전국동시지방선거 투표, 네이버 자격증으로 신분 확인하세요”",https://www.fntimes.com/html/view.php?ud=2022053109234943645ffc9771_18,2022,5,31
네이버,"네이버, '클로바 케어콜' 정식 오픈…AI로 중?장년 1인 가구 안부 챙긴다",https://www.etnews.com/20220530000039,2022,5,30
네이버,"네이버, '브랜드 커넥트' 정식 출시…""창작자와 브랜드사 연결""",https://zdnet.co.kr/view/?no=20220527091801,2022,5,27
네이버,구글·네이버 크리에이터가 말하는 미래,https://www.fnnews.com/news/202205261834238936,2022,5,26
네이버,"네이버, 나스닥과 제휴해 실시간 美 증시 시세 제공",https://wowtale.net/2022/05/26/40716/,2022,5,26
네이버,"네이버, '여행 가능한 해외 국가' 통합 검색 제공",https://www.etnews.com/20220525000140,2022,5,25
네이버,"46만5000원→26만2500원…네이버, 이틀 연속 신저가 경신",https://www.mk.co.kr/news/stock/view/2022/05/460679/,2022,5,25
네이버,"네이버, 베트남에서 AI해커톤 개최",http://it.chosun.com/site/data/html_dir/2022/05/25/2022052500956.html,2022,5,25
네이버,성장곡선 그린 '네이버 웨일'...브라우저 지각변동 예고,https://zdnet.co.kr/view/?no=20220524182432,2022,5,24
네이버,"네이버, NFT·블록체인 콘텐츠 스타트업 '모드하우스'에 신규 투자",http://it.chosun.com/site/data/html_dir/2022/05/19/2022051900883.html,2022,5,19
네이버,"네이버, 내 입맛에 맞는 '맛집 후기' 모아 '스마트블록' 제공",https://www.etnews.com/20220517000102,2022,5,17
네이버,[스폐셜리포트]ESG 조직 강화한 네이버·카카오...“글로벌 수준이 목표”,https://www.etnews.com/20220508000048,2022,5,8
네이버,주3일 출근? 전면 재택?…이 회사 직원들은 골라서 일한다 [홍키자의 빅테크],https://www.mk.co.kr/news/it/view/2022/05/404330/,2022,5,7
네이버,네이버 가상인간 ‘로지’ 목소리 갖게 됐다,https://zdnet.co.kr/view/?no=20220506101151,2022,5,6
네이버,"“버츄얼 휴먼, 뷰티브랜드 쇼호스트로 나서”..네이버",https://www.fnnews.com/news/202205030958527238,2022,5,3
네이버,"네이버, 최신 AI 기술 ‘에어서치’로 ‘사용자 맞춤 검색’ 진화",https://wowtale.net/2022/05/03/39406/,2022,5,3
네이버,"자이언트스텝, 소통하는 버추얼 휴먼 '이솔' 첫 공개",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202205030830106660101047&lcode=00&page=1&svccode=00,2022,5,3
네이버,"네이버-ZVC-두나무, ‘혁신의 숲’에 신규투자",https://www.fnnews.com/news/202205021013361202,2022,5,2
네이버,네이버·카카오 주가 급락에...지난달 1.2조 담은 개미 비명,http://www.etoday.co.kr/news/view/2129393,2022,5,1
네이버,"""바닥은 언제""…올해 20% 하락 네카오, '눈물의 물타기'",https://www.mk.co.kr/news/stock/view/2022/05/384839/,2022,5,1
네이버,"카카오, 올해 매출 네이버 처음 추월하나",https://www.mk.co.kr/news/it/view/2022/05/386214/,2022,5,1
네이버,"""기업이 기업을 낳았다""…네이버 포켓몬고도 '이것' 덕에 탄생했다",https://www.mk.co.kr/news/business/view/2022/05/385435/,2022,5,1
네이버,"네이버, MAU 1억 이상 서비스 10개 늘린다",https://www.etnews.com/20220429000160,2022,5,1
네이버,"네이버, 뉴스 하단 '화나요'·'슬퍼요' 대신 추천 스티커로",http://it.chosun.com/site/data/html_dir/2022/05/01/2022050100323.html,2022,5,1
네이버,'화나요' 없애니 화난다…네이버 이모티콘 변경 후 누리꾼 반응 싸늘,https://www.mk.co.kr/news/it/view/2022/04/384216/,2022,4,30
네이버,네이버 '현금 4000억' 글로벌 사업 선봉장에 투자…어떤 분야?,https://www.mk.co.kr/news/it/view/2022/04/379590/,2022,4,28
네이버,NFT운동화 신고 걸으면 돈번다...한국판 '스테픈' 연내 출격,https://www.fnnews.com/news/202204281659260784,2022,4,28
네이버,"네이버, 이미지와 텍스트 동시검색한다..‘멀티모달 AI’",https://www.fnnews.com/news/202204281452392179,2022,4,28
네이버,[CFO 워치/네이버]커지는 김남선 영향력…'파이낸셜·스노우' 이사회 참여,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202204271052591480106264&lcode=00&page=1&svccode=00,2022,4,28
네이버,"3D 모델링 ‘리빌더AI’, 네이버 D2SF-KB인베스트먼트로부터 투자 유치",https://wowtale.net/2022/04/27/38963/,2022,4,27
네이버,"AI 작곡 ‘포자랩스’, 김태현 CSO 영입",https://wowtale.net/2022/03/17/36029/,2022,3,17
네이버,"네이버·구글, K웹툰 게임화 협력",http://it.chosun.com/site/data/html_dir/2022/02/28/2022022800565.html,2022,2,28
네이버,"네이버, ‘학급 밴드’ 2년 동안 440만명 가입",https://www.fnnews.com/news/202202240932456927,2022,2,24
네이버,"크래프톤, 네이버제트와 ‘NFT 메타버스 플랫폼’ 만든다",https://www.fnnews.com/news/202202090929552670,2022,2,9
네이버,"네이버, 콘텐츠 큐레이션 ‘인플루언서 토픽’ 선보여.. 네이버 메인 노출 확대",https://wowtale.net/2022/01/23/33082/,2022,1,23
네이버,[프로필] 박상진 네이버파이낸셜 대표 내정자,https://www.fntimes.com/html/view.php?ud=202201131453103272ee0209bd21_18,2022,1,13
네이버,네이버파이낸셜 떠나는 최인혁...차기 대표는 ‘재무통’ 박상진 CFO,https://www.bloter.net/newsView/blt202201130033,2022,1,13
네이버,"네이버 ‘재무 관리자’ 박상진 CFO, 네이버파이낸셜 신임 대표 내정",http://www.etoday.co.kr/news/view/2096230,2022,1,13
네이버,데이터라이즈에 또 투자한 네이버…지난해 5곳중 1곳 커머스에 베팅,https://www.bloter.net/newsView/blt202201120007,2022,1,12
네이버,네이버 블로그 주소에 붙는 '운영자 ID' 없어진다,http://news.bizwatch.co.kr/article/industry/2022/01/12/0016,2022,1,12
네이버,"엠비아이솔루션, 네이버 클로바로부터 투자 유치",https://www.venturesquare.net/846657,2022,1,12
네이버,"글로벌로 향하는 네이버, '일본'서 동시다발적 검증 테스트",https://www.etnews.com/20220110000085,2022,1,11
네이버,"네이버클라우드, 온라인 신분증 진위 검증 서비스 선봬",http://it.chosun.com/site/data/html_dir/2022/01/11/2022011102006.html,2022,1,11
네이버,"네이버제트, 피노키오 게임 개발사 지분 33.33% 인수",https://zdnet.co.kr/view/?no=20220103185125,2022,1,3
야놀자,"야놀자, 군장병 자기계발 돕는다..국군의 날 맞아 도서 후원 진행",http://kpenews.com/View.aspx?No=3385094,2024,10,2
야놀자,"야놀자, 국군의 날 맞아 도서 후원 캠페인 실시",http://www.lawissue.co.kr/view.php?ud=202410022051515392204ead0791_12,2024,10,2
야놀자,"야놀자-부산관광공사, 지역 관광 활성화 위해 협업",http://www.lawissue.co.kr/view.php?ud=202410011901364204204ead0791_12,2024,10,1
야놀자,"야놀자 플랫폼, 멸종위기 야생동물 지킨다",https://www.econovill.com/news/articleView.html?idxno=668040,2024,9,27
야놀자,"야놀자 플랫폼, WWF와 멸종위기 야생동물 보호 캠페인 진행",http://www.biztribune.co.kr/news/articleView.html?idxno=322003,2024,9,27
야놀자,"14년간 소아암 환아·가족 후원한 야놀자, 한국백혈병어린이재단 감사패...",https://n.news.naver.com/mnews/article/009/0005370983?sid=103,2024,9,26
야놀자,"야놀자, 한국백혈병어린이재단 감사패 수상",https://www.businessplus.kr/news/articleView.html?idxno=70420,2024,9,26
야놀자,"야놀자, 2024 추석 연휴 여가 트렌드 발표",https://www.businessplus.kr/news/articleView.html?idxno=70303,2024,9,25
야놀자,[보안리더스] 야놀자 ‘10X 시큐리티’ 미션…글로벌 보안 프로젝트 추...,https://n.news.naver.com/mnews/article/138/0002182755?sid=105,2024,9,23
야놀자,"야놀자, 클라우드 키우고 플랫폼 독립",http://www.smedaily.co.kr/news/articleView.html?idxno=304039,2024,9,22
야놀자,"야놀자 주문 솔루션 'ya오더', 테이블 주문 서비스 도입",https://n.news.naver.com/mnews/article/629/0000322269?sid=101,2024,9,19
야놀자,"야놀자, 민관협력 통해 국내 관광 활성화",https://n.news.naver.com/mnews/article/030/0003240277?sid=101,2024,9,14
야놀자,"야놀자, '디지털 관광주민증' 연계 프로모션…""국내 관광 활력""",https://n.news.naver.com/mnews/article/119/0002872403?sid=101,2024,9,13
야놀자,"야놀자 플랫폼, 여가 경쟁력 강화 위한 레저ㆍ티켓 후기 서비스 론칭",https://www.discoverynews.kr/news/articleView.html?idxno=1050059,2024,9,11
야놀자,"야놀자, 레저·티켓 후기 서비스 론칭…여가 경쟁력 강화",https://n.news.naver.com/mnews/article/030/0003238714?sid=101,2024,9,10
야놀자,"야놀자, AI 서비스 기업으로 '우뚝'…""4분기 연속 데이터 사업서 수익 거...",https://news.mtn.co.kr/news-detail/2024091015365962598,2024,9,10
야놀자,"야놀자 플랫폼, 해외 숙소 무료 취소 '캔슬프리' 정식 서비스 전환",http://www.womentimes.co.kr/news/articleView.html?idxno=79161,2024,9,9
야놀자,"해외 숙소도 무료 취소.. 야놀자 플랫폼, 캔슬프리 정식 출시",http://kpenews.com/View.aspx?No=3362577,2024,9,9
야놀자,야놀자·여기어때에 호텔·모텔 내 '스프링클러' 설치 여부 공개,https://n.news.naver.com/mnews/article/003/0012777089?sid=102,2024,9,9
야놀자,[단독] 야놀자 나스닥 상장 내년으로 미룬다 [시그널],https://n.news.naver.com/mnews/article/011/0004389876?sid=101,2024,9,8
야놀자,"야놀자·여기어때, 숙박 플랫폼 자율규제 방안 발표회서 최대 18개월까지...",http://www.ttlnews.com/article/travel_report/16648,2024,9,8
야놀자,"야놀자·여기어때, 중개수수료 1%P 한시 인하",https://n.news.naver.com/mnews/article/022/0003966504?sid=101,2024,9,6
야놀자,"[더벨][VC 투자기업]'물적분할' 야놀자, IPO '더블카운팅' 우려 해소",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202409031721438200107326,2024,9,5
야놀자,"“이 모텔은 만실 아니네”…야놀자·여기어때, 장사 안되는 곳 수수료...",https://n.news.naver.com/mnews/article/009/0005361584?sid=101,2024,9,5
야놀자,"야놀자, 성수기 해외여행 200% 급증...“무료 취소 캠페인 영향”",https://vop.co.kr/A00001660772.html,2024,9,4
야놀자,티메프 사태로 야놀자·여기어때 IPO 발목 '전전긍긍',http://www.srtimes.kr/news/articleView.html?idxno=162150,2024,9,4
야놀자,"야놀자, 성수기 해외여행 200% 급증…차별화된 혜택 선보인다",https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065570869863213,2024,9,4
야놀자,'토스·야놀자·무신사·당근'…외신이 꼽은 한국 최고 스타트업 10곳은...,https://www.techm.kr/news/articleView.html?idxno=129672,2024,9,3
야놀자,"'티메프 암초' 만난 야놀자, 클라우드로 위기 돌파",https://n.news.naver.com/mnews/article/015/0005029216?sid=101,2024,9,3
야놀자,"야놀자 플랫폼, 차별화된 국내 여행 경험 위한 월간 정기 프로모션 '숙...",https://www.insightkorea.co.kr/news/articleView.html?idxno=208770,2024,9,1
야놀자,"야놀자, 플랫폼 사업 물적분할…인터파크트리플과 합병",https://n.news.naver.com/mnews/article/648/0000028640?sid=105,2024,8,30
야놀자,"야놀자, 숙박세일 페스타 동참…""최대 3만원 할인 쿠폰 선착순""",http://www.econonews.co.kr/news/articleView.html?idxno=352137,2024,8,27
야놀자,"소비자 중심 경영?… 야놀자, 자사에 유리한 약관 논란",https://www.skyedaily.com/news/news_view.html?ID=244103,2024,8,25
야놀자,"싱가포르 푸드테크 접은 야놀자, 인터파크 트리플과 '놀(NOL) 유니버스' 생태...",http://www.popcornnews.net/news/articleView.html?idxno=64550,2024,8,22
야놀자,"야놀자, 큐익스프레스 2대주주 되나",https://n.news.naver.com/mnews/article/009/0005352974?sid=101,2024,8,20
야놀자,야놀자 플랫폼·인터파크트리플 연내 통합...'메가 플랫폼' 구축,https://www.ajunews.com/view/20240820134756328,2024,8,20
야놀자,야놀자 ‘메가 플랫폼’ 구축… 인터파크트리플 연내 통합,https://n.news.naver.com/mnews/article/023/0003853465?sid=101,2024,8,20
야놀자,"야놀자, B2C 플랫폼 사업의 비전 공개",http://www.lawissue.co.kr/view.php?ud=202408192214368351204ead0791_12,2024,8,19
야놀자,"야놀자, 임직원 자녀 대상 ‘와이 키즈 캠프’ 진행",http://www.g-enews.com/ko-kr/news/article/news_all/2024081615584735920687539213_1/article.html,2024,8,16
야놀자,"데일리호텔, 11월 5일 야놀자에 흡수",https://www.econovill.com/news/articleView.html?idxno=664066,2024,8,16
야놀자,"'글로벌 사업매출 9배↑' 야놀자, 2Q 매출 2344억·전년比 42%↑",https://www.nbnews.kr/news/articleView.html?idxno=96573,2024,8,14
야놀자,"야놀자, 티메프 사태 우려에 “추진 중인 사업에 큰 영향 없어”",https://www.news2day.co.kr/article/20240808500056,2024,8,8
야놀자,"야놀자, K관광 이끌 ‘인바운드 전략’ 공개",https://n.news.naver.com/mnews/article/014/0005224745?sid=105,2024,8,7
야놀자,"야놀자·토스 기업가치, 석달새 1조씩 날아갔다",https://n.news.naver.com/mnews/article/015/0005018815?sid=101,2024,8,6
야놀자,"야놀자, 2분기 여행 플랫폼 관심도 1위",https://www.cstimes.com/news/articleView.html?idxno=604910,2024,8,6
야놀자,"야놀자 플랫폼, 타다와 손잡고 '해외여행 NOL림픽' 이벤트 전개",https://www.thedailypost.kr/news/articleView.html?idxno=105953,2024,8,5
야놀자,"야놀자, 티메프 피해 고객 보상금 벌써 절반 지급",https://n.news.naver.com/mnews/article/092/0002340609?sid=105,2024,8,1
야놀자,"[단독] 신사옥 용도 임의변경하려던 야놀자, 불가 통보에 좌절",https://it.chosun.com/news/articleView.html?idxno=2023092120210,2024,7,31
야놀자,"야놀자, 구글 검색에 숙소 예약 연동한다",http://www.lawissue.co.kr/view.php?ud=202407312255574091204ead0791_12,2024,7,31
야놀자,"야놀자, '티몬ㆍ위메프 사태' 피해 고객 지원에 50억 투입",https://mdtoday.co.kr/news/view/1065591932682651,2024,7,30
야놀자,"야놀자, ‘2024 트래블 이노베이션 아이디어 공모전’ 시상식 진행",http://www.lawissue.co.kr/view.php?ud=202407270027332425204ead0791_12,2024,7,27
야놀자,"야놀자 ""티메프 미정산 대금, 재무영향 미칠 수준 못 된다""",http://www.shinailbo.co.kr/news/articleView.html?idxno=1908695,2024,7,26
야놀자,"여행 코앞인데…야놀자 ""티몬·위메프 상품 사용 불가 처리""",https://n.news.naver.com/mnews/article/057/0001832050?sid=101,2024,7,26
야놀자,"야놀자, 티몬·위메프 '8만 피해 고객' 보호 총력, 제휴점 미정산 300억 부담",http://www.tournews21.com/news/articleView.html?idxno=75509,2024,7,26
야놀자,"소비자들 ""환불 거부 너무해""… 야놀자에 집단소송 제기",https://n.news.naver.com/mnews/article/417/0001015702?sid=101,2024,7,21
야놀자,"야놀자, '놀데이 국내여행 편' 실시…고객 혜택 강화",http://www.m-i.kr/news/articleView.html?idxno=1137823,2024,7,8
야놀자,"야놀자 플랫폼, 인기 예능 '니돈내산 독박투어2'와 발리 여행 프로모션 진행",https://www.insightkorea.co.kr/news/articleView.html?idxno=204162,2024,7,7
야놀자,"한국창업지원협회와 야놀자F&B, 소상공인 지원 서비스 제공 위한 제휴 맺어",https://www.ksilbo.co.kr/news/articleView.html?idxno=1003184,2024,7,4
야놀자,"야놀자, 대만관광청과 '대만여행 대만족!' 캠페인",https://n.news.naver.com/mnews/article/014/0005203244?sid=103,2024,6,24
야놀자,"야놀자 ""해외숙소 취소해도 수수료 없어요""",https://n.news.naver.com/mnews/article/011/0004356831?sid=103,2024,6,23
야놀자,"야놀자 플랫폼, 코레일과 협력 강화",https://n.news.naver.com/mnews/article/648/0000026402?sid=101,2024,6,12
야놀자,"야놀자, 코레일 MaaS 구축 기여…""혁신적 여행 환경 구축""",http://www.mhj21.com/161323,2024,6,11
야놀자,"글로벌 거점 50개...야놀자, 탄력 받는다",https://www.econovill.com/news/articleView.html?idxno=657065,2024,6,7
야놀자,"스테이지엑스, 야놀자·더존비즈온 등과 첫 간담회",https://n.news.naver.com/mnews/article/018/0005756938?sid=105,2024,6,5
야놀자,"야놀자, 미국에 '야놀자 US LLC.' 현지법인 설립",http://www.newsroad.co.kr/news/articleView.html?idxno=29276,2024,6,3
야놀자,"신한은행, 야놀자와 전략적 업무협약 체결",http://www.segyebiz.com/newsView/20240529520632?OutUrl=naver,2024,5,29
야놀자,"야놀자와 인터파크트리플, '2024 대한민국 숙박세일 페스타' 참여",https://www.gokorea.kr/news/articleView.html?idxno=753992,2024,5,28
야놀자,"야놀자, 클라우드·해외여행으로 '날개'",https://n.news.naver.com/mnews/article/015/0004987834?sid=101,2024,5,22
야놀자,"[더벨][VC 투자기업]야놀자, 이스라엘 'AI여행 솔루션 기업' 1100억 '베팅'",https://www.thebell.co.kr/free/content/ArticleView.asp?key=202405171338087120105977,2024,5,20
야놀자,"'사업 다각화' 야놀자, 클라우드·인터파크트리플 매출 '과반' 차지",https://n.news.naver.com/mnews/article/293/0000054642?sid=105,2024,5,19
야놀자,"야놀자, 올해 1분기 영업이익 149억 원…흑자 전환",https://n.news.naver.com/mnews/article/215/0001162304?sid=101,2024,5,16
야놀자,"개인정보위, 야놀자 F&B 등 6개 기업에 총 1.9억 과징금 부과",https://n.news.naver.com/mnews/article/092/0002329292?sid=105,2024,4,25
야놀자,"야놀자, 국군 장병들 여가ㆍ문화 생활 지원",http://www.lawissue.co.kr/view.php?ud=202404232032253127204ead0791_12,2024,4,23
야놀자,"야놀자, 비즈플레이에 30억원 투자…출장서비스 1위 굳힌다",https://n.news.naver.com/mnews/article/031/0000828681?sid=101,2024,4,15
야놀자,美 나스닥 상장 앞둔 야놀자…글로벌 진출 가속화,https://news.mtn.co.kr/news-detail/2024041113312127053,2024,4,11
야놀자,"야놀자, 커머스 플랫폼 통했다…'거래 껑충'",https://n.news.naver.com/mnews/article/648/0000024782?sid=105,2024,4,9
야놀자,"야놀자, ‘SaaS’로 무게추 옮겨가는 비즈니스 구조",https://www.etoday.co.kr/news/view/2348356,2024,4,7
야놀자,"야놀자, 신규 미션·기업 아이덴티티 공개",http://www.asiaa.co.kr/news/articleView.html?idxno=166294,2024,4,6
야놀자,"야놀자, 새 기업 아이덴티티 공개 ""초연결 여행 기술""",https://biz.newdaily.co.kr/site/data/html/2024/04/05/2024040500016.html,2024,4,5
야놀자,"야놀자, 2023년 실적 공개 앞두고 해외 성과 기대 속 관심 집중",http://www.it-b.co.kr/news/articleView.html?idxno=74601,2024,3,31
야놀자,"SaaS 기업으로 체질전환한 야놀자, 성장 날개 활짝 펼쳐",https://n.news.naver.com/mnews/article/029/0002864096?sid=105,2024,3,28
야놀자,"야놀자, ESG 경영 통한 지속 가능한 여가 생태계 조성 '앞장'",https://www.pointdaily.co.kr/news/articleView.html?idxno=194523,2024,3,20
야놀자,"야놀자, 뉴욕 맨하튼에 50번째 해외지사 열어…글로벌 확장 차원",http://www.m-i.kr/news/articleView.html?idxno=1100990,2024,3,13
야놀자,"야놀자, 모두투어 지분 4.5% 매입",https://n.news.naver.com/mnews/article/015/0004959188?sid=101,2024,3,13
야놀자,"모두투어·인터파크트리플·야놀자, 3자 업무협약 체결",http://www.ttlnews.com/article/biz_world/15611,2024,3,12
야놀자,"경북도.야놀자, 외식산업 디지털 전환 맞손",https://www.tbc.co.kr/news/view?pno=20240304143326AE00017&id=185305,2024,3,4
야놀자,"야놀자 ‘글로벌 솔루션 기업’ 도약 가속...""데이터·테크로 여행 혁신""",https://n.news.naver.com/mnews/article/092/0002323152?sid=105,2024,3,3
야놀자,나스닥 노크 ‘야놀자’...희망 몸값 10조 찍나,https://n.news.naver.com/mnews/article/016/0002273716?sid=101,2024,2,29
야놀자,"야놀자·인터파크트리플, '여행가는 달 대한민국 숙박세일 페스타' 참여",http://www.bizwnews.com/news/articleView.html?idxno=77508,2024,2,26
야놀자,"야놀자, 빅데이터·AI로 글로벌 수출기업 도약",https://www.job-post.co.kr/news/articleView.html?idxno=96205,2024,2,22
야놀자,"야놀자 플랫폼, 해외 숙소 이용건수 380% 성장… '2024 설 연휴 트렌드' 발표",http://www.sisacast.kr/news/articleView.html?idxno=51069,2024,2,15
야놀자,"'국내 NO.1' 야놀자 플랫폼 ""서비스 고도화 통해 입지 공고히 할 것""",https://www.thedailypost.kr/news/articleView.html?idxno=103581,2024,2,14
야놀자,"야놀자 플랫폼, VIP 멤버십 '야놀자 클래스' 론칭",https://www.pointdaily.co.kr/news/articleView.html?idxno=189431,2024,2,2
야놀자,"""야~! 포항에서 놀자"" 야놀자, 포항시와 지역 관광 활성화 맞손",http://www.beyondpost.co.kr/view.php?ud=202401260855278722d2326fc69c_30,2024,1,26
야놀자,"야놀자, 내달 1일 멤버십 도입…레스토랑 예약 접는다",https://n.news.naver.com/mnews/article/030/0003175443?sid=101,2024,1,23
